Year;MonthOfYear;DayOfMonth;HourOfDay(UTC);DayOfYear;DayOfCentury;AirPressure(hPa);AirTemperature(C);AirTemperatureHygroClip(C);RelativeHumidity_wrtWater(%);RelativeHumidity(%);WindSpeed(m/s);WindDirection(d);ShortwaveRadiationDown(W/m2);ShortwaveRadiationDown_Cor(W/m2);ShortwaveRadiationUp(W/m2);ShortwaveRadiationUp_Cor(W/m2);Albedo_theta<70d;LongwaveRadiationDown(W/m2);LongwaveRadiationUp(W/m2);CloudCover;SurfaceTemperature(C);HeightSensorBoom(m);HeightStakes(m);DepthPressureTransducer(m);DepthPressureTransducer_Cor(m);IceTemperature1(C);IceTemperature2(C);IceTemperature3(C);IceTemperature4(C);IceTemperature5(C);IceTemperature6(C);IceTemperature7(C);IceTemperature8(C);TiltToEast(d);TiltToNorth(d);TimeGPS(hhmmssUTC);LatitudeGPS((dd)mm.mmmmm);LongitudeGPS((dd)mm.mmmmm);ElevationGPS(m);HorDilOfPrecGPS;LoggerTemperature(C);FanCurrent(mA);BatteryVoltage(V)
2020;10;20;12;-999;-999;863;-3.66;35.73;92.6;92.6;11.83;196;59.5;-999;53.3;-999;-999;-13.2;-2.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;20;13;-999;-999;862;-3.71;35.7;91.7;91.7;12.6;190.6;70.2;-999;63.7;-999;-999;-12.1;-2.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;20;14;-999;-999;861;-3.63;35.78;89.6;89.6;13.83;192.9;92;-999;82.8;-999;-999;-13.5;-3.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;20;15;-999;-999;861;-3.77;35.67;88.8;88.8;13.33;196.5;90.7;-999;81.2;-999;-999;-9.3;-3.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;20;16;-999;-999;861;-3.94;35.45;91.7;91.7;12.7;199.2;69.6;-999;62.8;-999;-999;-8.3;-2.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;20;17;-999;-999;861;-4.05;35.32;92.8;92.8;11.54;198.4;46.4;-999;41.7;-999;-999;-7.1;-1.8;-999;-999;2.429;.947;-9999;-999;-33.55;-33.76;-33.69;-33.74;-33.98;-34.2;-34.57;-35.15;-2.45;2.64;-999;-999;-999;1264;.8;-999;128;12.71
2020;10;20;18;-999;-999;861;-4.13;35.21;93;93;9.96;198.5;18.4;-999;16.6;-999;-999;-5.9;-1.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;20;19;-999;-999;861;-4.19;35.15;93.7;93.7;10.15;201.8;1.9;-999;1.9;-999;-999;-5;-1.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;20;20;-999;-999;860;-4.32;34.99;95.4;95.4;10.7;206.6;0;-999;0;-999;-999;-5.4;-.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;20;21;-999;-999;860;-4.62;34.71;96;96;10.64;207.6;-.1;-999;0;-999;-999;-6.6;-.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;20;22;-999;-999;861;-5.54;33.84;95.6;95.6;10.31;211.7;-.1;-999;0;-999;-999;-7.2;-.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;20;23;-999;-999;861;-6.41;32.95;95;95;10.94;207.4;-.3;-999;0;-999;-999;-12.5;-.6;-999;-999;2.435;.953;-9999;-999;-33.59;-33.8;-33.73;-33.78;-34.02;-34.27;-34.61;-35.2;-2.54;2.63;-999;-999;-999;1266;1;-999;130;12.7
2020;10;21;0;-999;-999;861;-6.88;32.49;94.7;94.7;11.14;213.3;-.3;-999;.1;-999;-999;-17;-.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;1;-999;-999;862;-8.32;31;94.3;94.3;8.69;202.8;-1;-999;.2;-999;-999;-38.9;-3.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;2;-999;-999;862;-8.73;30.52;94.2;94.2;6.86;193.6;-.7;-999;.2;-999;-999;-10.9;-1.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;3;-999;-999;862;-8.68;30.6;93.9;93.9;5.98;190.2;-.6;-999;.3;-999;-999;-5.9;-.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;4;-999;-999;862;-8.99;30.31;92.9;92.9;6.59;181;-.6;-999;.2;-999;-999;-6.8;-.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;5;-999;-999;862;-9.81;29.47;90.7;90.7;7.21;182;-.9;-999;.2;-999;-999;-11.3;-1.6;-999;-999;2.457;.96;-9999;-999;-33.65;-33.84;-33.79;-33.84;-34.08;-34.33;-34.68;-35.24;-2.52;2.66;-999;-999;-999;1266;.8;-999;130;12.7
2020;10;21;6;-999;-999;862;-10.37;28.88;90.1;90.1;8.12;187.6;-1.1;-999;.3;-999;-999;-15.4;-2.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;7;-999;-999;862;-10.79;28.44;89.8;89.8;7.39;178.7;-1.2;-999;.4;-999;-999;-15.2;-3.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;8;-999;-999;862;-10.8;28.47;89.8;89.8;7.58;173.8;-.8;-999;.3;-999;-999;-11.1;-2.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;9;-999;-999;861;-11.83;27.55;89.3;89.3;7.18;176.6;-1.4;-999;.5;-999;-999;-23.9;-5.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;10;-999;-999;861;-13.03;26.16;88.7;88.7;6.01;166.7;4.2;-999;5.1;-999;-999;-13.4;-4.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;11;-999;-999;861;-11.87;27.4;88.2;88.2;7.49;173;42.9;-999;39;-999;-999;-3.9;-.8;-999;-999;2.476;.964;-9999;-999;-33.71;-33.88;-33.83;-33.88;-34.13;-34.37;-34.72;-35.31;-2.52;2.74;-999;-999;-999;1266;.7;-999;124;12.7
2020;10;21;12;-999;-999;861;-11.94;27.46;86.8;86.8;8.07;170.6;56.9;-999;53;-999;-999;-5.9;-.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;13;-999;-999;861;-12.05;27.45;85.2;85.2;8.83;174.5;102;-999;89.7;-999;-999;-17.3;-1.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;14;-999;-999;860;-12.06;27.4;85.3;85.3;8.15;183;108.1;-999;93.3;-999;-999;-41.1;-4.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;15;-999;-999;860;-11.46;27.98;85.7;85.7;7.57;194.4;115.7;-999;101.7;-999;-999;-10.3;-1.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;16;-999;-999;860;-11.13;28.34;86.8;86.8;6.78;198.9;97.1;-999;84.2;-999;-999;-13.3;-2.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;17;-999;-999;860;-11.14;28.29;88.6;88.6;5.61;196.9;52.2;-999;45.5;-999;-999;-21.7;-3.1;-999;-999;2.47;.963;-9999;-999;-33.74;-33.86;-33.84;-33.89;-34.13;-34.38;-34.73;-35.29;-2.54;2.74;-999;-999;-999;1264;.9;-999;130;12.68
2020;10;21;18;-999;-999;859;-11.32;28.05;89.4;89.4;4.71;196;20.1;-999;18.3;-999;-999;-19.3;-2.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;19;-999;-999;859;-11.58;27.69;90;90;4.47;193.9;1.8;-999;2.2;-999;-999;-18.7;-2.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;20;-999;-999;859;-11.77;27.51;90;90;4.93;201;-.5;-999;.2;-999;-999;-17.6;-1.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;21;-999;-999;859;-12.17;27.11;89.2;89.2;5.18;201.1;-.6;-999;.3;-999;-999;-20.1;-2.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;22;-999;-999;859;-12.12;27.12;90.4;90.4;4.87;205;-.4;-999;.3;-999;-999;-20.5;-2.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;21;23;-999;-999;859;-11.59;27.61;90.8;90.8;3.84;209.4;-.2;-999;.2;-999;-999;-4.4;-.2;-999;-999;2.451;.962;-9999;-999;-33.81;-33.88;-33.83;-33.88;-34.13;-34.37;-34.72;-35.29;-2.53;2.69;-999;-999;-999;1268;.9;-999;128;12.67
2020;10;22;0;-999;-999;859;-11.51;27.81;90.2;90.2;4.06;198.7;-.4;-999;.1;-999;-999;-8.3;-.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;1;-999;-999;859;-12.16;27.19;88.3;88.3;4.69;203.2;-.6;-999;.3;-999;-999;-13.7;-1.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;2;-999;-999;859;-12.03;27.22;89.6;89.6;3.51;218.8;-.1;-999;.1;-999;-999;-2.8;.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;3;-999;-999;860;-12.45;26.84;90.3;90.3;2.37;180;-.3;-999;.1;-999;-999;-6.3;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;4;-999;-999;860;-12.64;26.66;89.9;89.9;2.07;170.2;-.3;-999;.2;-999;-999;-6.9;-.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;5;-999;-999;860;-12.69;26.54;88.4;88.4;1.78;165.3;-.4;-999;.2;-999;-999;-7.1;-.5;-999;-999;2.45;.952;-9999;-999;-33.88;-33.88;-33.88;-33.93;-34.18;-34.42;-34.72;-35.31;-2.54;2.7;-999;-999;-999;1265;.8;-999;127;12.67
2020;10;22;6;-999;-999;860;-13.28;26.09;87.1;87.1;2.39;155.7;-.4;-999;.2;-999;-999;-7;-.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;7;-999;-999;860;-13.32;25.94;86.9;86.9;2.81;166.7;-.4;-999;.3;-999;-999;-8.7;-.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;8;-999;-999;860;-13.79;25.63;87.1;87.1;1.55;170.9;-.9;-999;.2;-999;-999;-20.8;-5.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;9;-999;-999;860;-17.02;22.54;85.4;85.4;2.28;146.2;-1.2;-999;-.1;-999;-999;-28.1;-9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;10;-999;-999;860;-16.14;23.17;86;86;2.32;157.8;2.7;-999;3.4;-999;-999;-16.2;-4.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;11;-999;-999;860;-16.52;22.85;86;86;1.99;157;20.6;-999;19;-999;-999;-5.6;-.5;-999;-999;2.45;.956;-9999;-999;-34.02;-33.97;-33.97;-34.02;-34.26;-34.51;-34.81;-35.4;-2.57;2.71;-999;-999;-999;1265;.7;-999;131;12.66
2020;10;22;12;-999;-999;860;-14.09;25.2;87;87;1.3;136.6;46;-999;42.1;-999;-999;-8;-1.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;13;-999;-999;860;-13.28;26.19;82.8;82.8;2.54;95.7;94.9;-999;87.2;-999;-999;-17.7;-4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;14;-999;-999;860;-15.85;23.99;78.9;78.9;2.13;105.7;132.3;-999;124.2;-999;-999;-37.2;-8.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;15;-999;-999;860;-18.04;21.88;72.6;72.6;3.6;108.1;146;-999;140.8;-999;-999;-50.2;-9.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;16;-999;-999;859;-17.2;22.46;69.2;69.2;3.68;130.1;122.2;-999;111.4;-999;-999;-45.2;-8.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;17;-999;-999;859;-18.4;21.29;70.7;70.7;2;114.8;78.9;-999;70.1;-999;-999;-45.9;-13;-999;-999;2.48;.967;-9999;-999;-34.07;-33.97;-33.97;-34.02;-34.26;-34.51;-34.84;-35.4;-2.6;2.72;-999;-999;-999;1266;.9;-999;127;12.66
2020;10;22;18;-999;-999;859;-19.79;19.85;71.6;71.6;2.68;121.5;35.3;-999;30.9;-999;-999;-48.9;-10.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;19;-999;-999;859;-22.71;16.83;72.2;72.2;3.72;119;1.3;-999;2.6;-999;-999;-48;-6.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;20;-999;-999;859;-22.26;17;70.6;70.6;3.51;126.6;-1.2;-999;.6;-999;-999;-44.8;-6.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;21;-999;-999;859;-22.2;17.11;70.9;70.9;4.38;107.7;-.9;-999;.6;-999;-999;-36.4;-3.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;22;-999;-999;858;-21.78;17.57;70.7;70.7;4.49;101.1;-.9;-999;.7;-999;-999;-40.9;-4.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;22;23;-999;-999;858;-20.96;18.35;68.4;68.4;4.28;95.3;-.8;-999;.7;-999;-999;-36.4;-4.7;-999;-999;2.511;.968;-9999;-999;-34.25;-34.05;-34.05;-34.15;-34.35;-34.6;-34.95;-35.52;-2.64;2.78;-999;-999;-999;1266;.9;-999;120;12.64
2020;10;23;0;-999;-999;857;-19.27;20.01;68;68;4.89;84.5;-.4;-999;.5;-999;-999;-23.5;-2.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;1;-999;-999;856;-19.24;20.21;68.4;68.4;5.16;88.4;-.6;-999;.2;-999;-999;-29.2;-3.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;2;-999;-999;856;-21.27;18.2;68.8;68.8;4.26;91.1;-1;-999;.3;-999;-999;-36.6;-4.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;3;-999;-999;856;-21.84;17.49;71.3;71.3;3.36;89.9;-.5;-999;.6;-999;-999;-24.3;-2.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;4;-999;-999;855;-22.39;17.14;71.8;71.8;3.05;104.3;-.8;-999;.1;-999;-999;-28.2;-3.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;5;-999;-999;855;-22.52;16.63;73.5;73.5;4.14;104.2;-.6;-999;.4;-999;-999;-26.2;-1.5;-999;-999;2.478;.97;-9999;-999;-34.29;-34.1;-34.1;-34.15;-34.39;-34.62;-34.95;-35.52;-2.63;2.75;-999;-999;-999;1264;.8;-999;120;12.62
2020;10;23;6;-999;-999;855;-22.4;17.07;73.8;73.8;3;120.8;-.8;-999;.4;-999;-999;-30.9;-4.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;7;-999;-999;855;-22.83;16.43;77.9;77.9;3.14;164.8;-.8;-999;.5;-999;-999;-31.4;-4.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;8;-999;-999;855;-23.41;15.98;77;77;4.11;164.4;-.8;-999;.6;-999;-999;-36.7;-4.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;9;-999;-999;855;-23.96;15.45;78.3;78.3;4.52;164.6;-1;-999;.3;-999;-999;-37.6;-3.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;10;-999;-999;855;-24.62;14.51;79.4;79.4;4.31;164.6;1.9;-999;3.1;-999;-999;-36.3;-3.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;11;-999;-999;855;-24.11;15.34;76;76;4.68;163.5;23.9;-999;33.5;-999;-999;-38.9;-4.8;-999;-999;2.505;.977;-9999;-999;-34.39;-34.14;-34.14;-34.19;-34.44;-34.66;-34.99;-35.54;-2.62;2.74;-999;-999;-999;1264;.8;-999;127;12.62
2020;10;23;12;-999;-999;855;-22.77;16.75;74.4;74.4;4.68;165.8;82.1;-999;105.7;-999;-999;-31.6;-4.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;13;-999;-999;855;-20.54;18.83;75.4;75.4;4.54;163.4;93.2;-999;81.8;-999;-999;-21.3;-2.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;14;-999;-999;855;-17.59;22.03;75.5;75.5;3.77;160.5;117;-999;105.1;-999;-999;-28.7;-5.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;15;-999;-999;855;-17.91;21.86;75;75;2.54;165.1;115.9;-999;104.2;-999;-999;-34.1;-7.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;16;-999;-999;854;-16.72;22.92;76;76;2.69;161.3;99;-999;84.3;-999;-999;-19.5;-4.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;17;-999;-999;854;-15.8;23.77;76.3;76.3;3.43;159.2;55.8;-999;47.2;-999;-999;-12.6;-2.3;-999;-999;2.468;.963;-9999;-999;-34.26;-33.92;-33.92;-33.99;-34.21;-34.46;-34.81;-35.35;-2.61;2.68;-999;-999;-999;1269;.9;-999;129;12.61
2020;10;23;18;-999;-999;855;-18.32;21.42;74.9;74.9;3.48;167.8;15.6;-999;14.4;-999;-999;-32.4;-5.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;19;-999;-999;855;-19.08;20.25;76.4;76.4;3.44;167.5;1.2;-999;2;-999;-999;-20.3;-1.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;20;-999;-999;855;-18.22;21.05;77.3;77.3;3.22;161.9;-.3;-999;.7;-999;-999;-23.4;-3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;21;-999;-999;855;-17.34;21.78;77.3;77.3;2.68;171.3;-.1;-999;.7;-999;-999;-21.4;-3.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;22;-999;-999;855;-16.44;22.9;77.8;77.8;1.75;179.9;-.1;-999;.7;-999;-999;-18.8;-4.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;23;23;-999;-999;855;-17.45;22.1;77;77;2.81;169.1;-.3;-999;.3;-999;-999;-16.4;-3.5;-999;-999;2.47;.968;-9999;-999;-34.41;-33.96;-33.96;-34.06;-34.28;-34.51;-34.83;-35.4;-2.58;2.73;-999;-999;-999;1267;.8;-999;127;12.6
2020;10;24;0;-999;-999;855;-17.57;21.74;77.6;77.6;3.05;158.3;0;-999;.2;-999;-999;-6.4;.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;24;1;-999;-999;855;-16.68;22.66;78;78;2.36;160.8;-.1;-999;.3;-999;-999;-7;.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;24;2;-999;-999;855;-16.5;22.89;79.3;79.3;1.94;177.1;-.3;-999;.1;-999;-999;-6.6;.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;24;3;-999;-999;856;-16.45;22.93;81.6;81.6;2.76;204.2;-.3;-999;.1;-999;-999;-7.5;.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;24;4;-999;-999;856;-16.41;22.98;87.6;87.6;2.31;179.8;-.3;-999;0;-999;-999;-8.2;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;24;5;-999;-999;856;-16.17;23.1;88.6;88.6;1.88;168.6;-.3;-999;-.1;-999;-999;-5.2;.4;-999;-999;2.462;.965;-9999;-999;-34.41;-33.97;-33.92;-34.02;-34.26;-34.46;-34.81;-35.38;-2.58;2.72;-999;-999;-999;1264;.8;-999;128;12.61
2020;10;24;6;-999;-999;857;-15.77;23.52;87.1;87.1;1.31;193.8;-.3;-999;.1;-999;-999;-3;.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;24;7;-999;-999;858;-15.54;23.82;87.1;87.1;1.7;215.4;-.3;-999;0;-999;-999;-1.8;.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;24;8;-999;-999;858;-15.75;23.71;86.5;86.5;2.16;210.3;-.3;-999;0;-999;-999;-1.6;.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;24;9;-999;-999;859;-15.95;23.45;86.3;86.3;1.6;218.7;-.3;-999;.1;-999;-999;-2.4;.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;24;10;-999;-999;859;-16.16;23.22;86;86;.87;161.2;1.5;-999;2;-999;-999;-1.3;-.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
